,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.0,0.00,0.00,0.00,0.00,0.08,0.09,0.00,0.00,0.00,0.00,0.00,0.00
Expenses,0.0,0.07,0.04,0.02,0.04,0.03,0.07,0.03,0.14,0.04,0.03,0.02,0.04
Operating Profit,0.0,-0.07,-0.04,-0.02,-0.04,0.05,0.02,-0.03,-0.14,-0.04,-0.03,-0.02,-0.04
OPM %,,,,,,62.5,22.22,,,,,,
Other Income,0.0,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00
Interest,0.0,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.0,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00
Profit before tax,0.0,-0.07,-0.04,-0.02,-0.04,0.05,0.02,-0.03,-0.14,-0.04,-0.03,-0.02,-0.04
Tax %,,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00
Net Profit,0.0,-0.07,-0.04,-0.02,-0.04,0.05,0.02,-0.03,-0.14,-0.04,-0.03,-0.02,-0.04
EPS in Rs,0.0,-0.03,-0.02,-0.01,-0.02,0.02,0.01,-0.01,-0.07,-0.02,-0.01,-0.01,-0.02
